ENTRY,LINE,POST_DATE,ACCOUNT,USER,DESCR,DOC,AMOUNT,CURRENCY,ENTRY_TYPE
JE004053,2,2026-05-27,1000,JDOE,Office supplies purchase,EXP-000706,-416.58,USD,manual
JE004054,1,2026-05-27,6000,JDOE,Office supplies purchase,EXP-000707,23.40,USD,manual
JE004054,2,2026-05-27,1000,JDOE,Office supplies purchase,EXP-000707,-23.40,USD,manual
JE004055,1,2026-05-27,7000,JDOE,Travel expense claim,EXP-000708,351.36,USD,manual
JE004055,2,2026-05-27,1000,JDOE,Travel expense claim,EXP-000708,-351.36,USD,manual
JE004056,1,2026-05-27,7000,JDOE,Travel expense claim,EXP-000709,340.96,USD,manual
JE004056,2,2026-05-27,1000,JDOE,Travel expense claim,EXP-000709,-340.96,USD,manual
JE004057,1,2026-05-27,6000,PEREZ_A,Office supplies purchase,EXP-000710,446.22,USD,manual
JE004057,2,2026-05-27,1000,PEREZ_A,Office supplies purchase,EXP-000710,-446.22,USD,manual
JE004058,1,2026-05-27,6000,SMITH_C,Office supplies purchase,EXP-001629,303.46,USD,manual
JE004058,2,2026-05-27,1000,SMITH_C,Office supplies purchase,EXP-001629,-303.46,USD,manual
JE004059,1,2026-05-27,6000,JDOE,Office supplies purchase,EXP-001630,279.70,USD,manual
JE004059,2,2026-05-27,1000,JDOE,Office supplies purchase,EXP-001630,-279.70,USD,manual
JE004060,1,2026-05-27,6000,SMITH_C,Office supplies purchase,EXP-001631,112.49,USD,manual
JE004060,2,2026-05-27,1000,SMITH_C,Office supplies purchase,EXP-001631,-112.49,USD,manual
JE004061,1,2026-05-27,6000,JONES_M,Office supplies purchase,EXP-001632,310.47,USD,manual
JE004061,2,2026-05-27,1000,JONES_M,Office supplies purchase,EXP-001632,-310.47,USD,manual
JE004062,1,2026-05-27,7000,MARTIN_B,Travel expense claim,EXP-001633,206.03,USD,manual
JE004062,2,2026-05-27,1000,MARTIN_B,Travel expense claim,EXP-001633,-206.03,USD,manual
JE004063,1,2026-05-27,7000,SMITH_C,Travel expense claim,EXP-001634,43.15,USD,manual
JE004063,2,2026-05-27,1000,SMITH_C,Travel expense claim,EXP-001634,-43.15,USD,manual
JE004064,1,2026-05-28,6200,SAPUSER,Monthly depreciation charge,DEP-202605,3645.83,USD,system
JE004064,2,2026-05-28,1590,SAPUSER,Monthly depreciation charge,DEP-202605,-3645.83,USD,system
JE004065,1,2026-05-28,1200,SAPUSER,Sales invoice,INV-001400,5905.64,USD,system
JE004065,2,2026-05-28,4000,SAPUSER,Sales invoice,INV-001400,-5905.64,USD,system
JE004066,1,2026-05-28,1200,SAPUSER,Billing document posting,INV-001401,3987.84,USD,system
JE004066,2,2026-05-28,4000,SAPUSER,Billing document posting,INV-001401,-3987.84,USD,system
JE004067,1,2026-05-28,1200,SAPUSER,Billing document posting,INV-001402,7833.78,USD,system
JE004067,2,2026-05-28,4000,SAPUSER,Billing document posting,INV-001402,-7833.78,USD,system
JE004068,1,2026-05-28,1200,SAPUSER,Customer billing,INV-001403,4548.66,USD,system
JE004068,2,2026-05-28,4000,SAPUSER,Customer billing,INV-001403,-4548.66,USD,system
JE004069,1,2026-05-28,1200,SAPUSER,Billing document posting,INV-001404,5452.56,USD,system
JE004069,2,2026-05-28,4000,SAPUSER,Billing document posting,INV-001404,-5452.56,USD,system
JE004070,1,2026-05-28,1200,SAPUSER,Sales invoice,INV-001405,2708.28,USD,system
JE004070,2,2026-05-28,4000,SAPUSER,Sales invoice,INV-001405,-2708.28,USD,system
JE004071,1,2026-05-28,1200,SAPUSER,Billing document posting,INV-001406,1267.70,USD,system
JE004071,2,2026-05-28,4000,SAPUSER,Billing document posting,INV-001406,-1267.70,USD,system
JE004072,1,2026-05-28,1200,SAPUSER,Customer billing,INV-001407,1957.33,USD,system
JE004072,2,2026-05-28,4000,SAPUSER,Customer billing,INV-001407,-1957.33,USD,system
JE004073,1,2026-05-28,1200,SAPUSER,Customer billing,INV-001408,3434.92,USD,system
JE004073,2,2026-05-28,4000,SAPUSER,Customer billing,INV-001408,-3434.92,USD,system
JE004074,1,2026-05-28,7000,JDOE,Travel expense claim,EXP-001635,466.31,USD,manual
JE004074,2,2026-05-28,1000,JDOE,Travel expense claim,EXP-001635,-466.31,USD,manual
JE004075,1,2026-05-28,6000,JONES_M,Office supplies purchase,EXP-001636,251.22,USD,manual
JE004075,2,2026-05-28,1000,JONES_M,Office supplies purchase,EXP-001636,-251.22,USD,manual
JE004076,1,2026-05-28,6000,SMITH_C,Office supplies purchase,EXP-001637,422.86,USD,manual
JE004076,2,2026-05-28,1000,SMITH_C,Office supplies purchase,EXP-001637,-422.86,USD,manual
JE004077,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001409,6030.56,USD,system
JE004077,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001409,-6030.56,USD,system
JE004078,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001410,7051.73,USD,system
JE004078,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001410,-7051.73,USD,system
JE004079,1,2026-05-29,1200,SAPUSER,Customer billing,INV-001411,7216.70,USD,system
JE004079,2,2026-05-29,4000,SAPUSER,Customer billing,INV-001411,-7216.70,USD,system
JE004080,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001412,1757.62,USD,system
JE004080,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001412,-1757.62,USD,system
JE004081,1,2026-05-29,1200,SAPUSER,Sales invoice,INV-001413,1884.30,USD,system
JE004081,2,2026-05-29,4000,SAPUSER,Sales invoice,INV-001413,-1884.30,USD,system
JE004082,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001414,3151.04,USD,system
JE004082,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001414,-3151.04,USD,system
JE004083,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001415,1636.12,USD,system
JE004083,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001415,-1636.12,USD,system
JE004084,1,2026-05-29,1200,SAPUSER,Customer billing,INV-001416,5994.78,USD,system
JE004084,2,2026-05-29,4000,SAPUSER,Customer billing,INV-001416,-5994.78,USD,system
JE004085,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001417,5723.83,USD,system
JE004085,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001417,-5723.83,USD,system
JE004086,1,2026-05-29,1200,SAPUSER,Billing document posting,INV-001418,7096.16,USD,system
JE004086,2,2026-05-29,4000,SAPUSER,Billing document posting,INV-001418,-7096.16,USD,system
JE004087,1,2026-05-29,1200,SAPUSER,Customer billing,INV-001419,7066.96,USD,system
JE004087,2,2026-05-29,4000,SAPUSER,Customer billing,INV-001419,-7066.96,USD,system
JE004088,1,2026-05-29,6000,JONES_M,Office supplies purchase,EXP-001638,273.79,USD,manual
JE004088,2,2026-05-29,1000,JONES_M,Office supplies purchase,EXP-001638,-273.79,USD,manual
JE004089,1,2026-05-29,6000,JONES_M,Office supplies purchase,EXP-001639,335.74,USD,manual
JE004089,2,2026-05-29,1000,JONES_M,Office supplies purchase,EXP-001639,-335.74,USD,manual
JE004090,1,2026-05-29,7000,JDOE,Travel expense claim,EXP-001640,346.31,USD,manual
JE004090,2,2026-05-29,1000,JDOE,Travel expense claim,EXP-001640,-346.31,USD,manual
JE004091,1,2026-05-29,6000,JDOE,Office supplies purchase,EXP-001641,227.61,USD,manual
JE004091,2,2026-05-29,1000,JDOE,Office supplies purchase,EXP-001641,-227.61,USD,manual
JE004092,1,2026-05-29,6000,JDOE,Office supplies purchase,EXP-001642,337.65,USD,manual
JE004092,2,2026-05-29,1000,JDOE,Office supplies purchase,EXP-001642,-337.65,USD,manual
JE004093,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001420,7278.62,USD,system
JE004093,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001420,-7278.62,USD,system
JE004094,1,2026-05-30,1200,SAPUSER,Sales invoice,INV-001421,5826.27,USD,system
JE004094,2,2026-05-30,4000,SAPUSER,Sales invoice,INV-001421,-5826.27,USD,system
JE004095,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001422,2774.03,USD,system
JE004095,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001422,-2774.03,USD,system
JE004096,1,2026-05-30,1200,SAPUSER,Sales invoice,INV-001423,2661.66,USD,system
JE004096,2,2026-05-30,4000,SAPUSER,Sales invoice,INV-001423,-2661.66,USD,system
JE004097,1,2026-05-30,1200,SAPUSER,Sales invoice,INV-001424,4778.91,USD,system
JE004097,2,2026-05-30,4000,SAPUSER,Sales invoice,INV-001424,-4778.91,USD,system
JE004098,1,2026-05-30,1200,SAPUSER,Billing document posting,INV-001425,4369.67,USD,system
JE004098,2,2026-05-30,4000,SAPUSER,Billing document posting,INV-001425,-4369.67,USD,system
JE004099,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001426,5763.75,USD,system
JE004099,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001426,-5763.75,USD,system
JE004100,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001427,6974.40,USD,system
JE004100,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001427,-6974.40,USD,system
JE004101,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001428,3003.93,USD,system
JE004101,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001428,-3003.93,USD,system
JE004102,1,2026-05-30,1200,SAPUSER,Billing document posting,INV-001429,5566.49,USD,system
JE004102,2,2026-05-30,4000,SAPUSER,Billing document posting,INV-001429,-5566.49,USD,system
JE004103,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001430,7012.63,USD,system
JE004103,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001430,-7012.63,USD,system
JE004104,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001431,3151.22,USD,system
JE004104,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001431,-3151.22,USD,system
JE004105,1,2026-05-30,1200,SAPUSER,Billing document posting,INV-001432,3578.09,USD,system
JE004105,2,2026-05-30,4000,SAPUSER,Billing document posting,INV-001432,-3578.09,USD,system
JE004106,1,2026-05-30,1200,SAPUSER,Customer billing,INV-001433,3720.82,USD,system
JE004106,2,2026-05-30,4000,SAPUSER,Customer billing,INV-001433,-3720.82,USD,system
JE004107,1,2026-05-30,1200,SAPUSER,Sales invoice,INV-001434,7055.98,USD,system
JE004107,2,2026-05-30,4000,SAPUSER,Sales invoice,INV-001434,-7055.98,USD,system
JE004108,1,2026-05-30,7000,SMITH_C,Travel expense claim,EXP-000711,230.35,USD,manual
JE004108,2,2026-05-30,1000,SMITH_C,Travel expense claim,EXP-000711,-230.35,USD,manual
JE004109,1,2026-05-30,7000,JDOE,Travel expense claim,EXP-000712,417.82,USD,manual
JE004109,2,2026-05-30,1000,JDOE,Travel expense claim,EXP-000712,-417.82,USD,manual
JE004110,1,2026-05-30,6000,PEREZ_A,Office supplies purchase,EXP-000713,321.89,USD,manual
JE004110,2,2026-05-30,1000,PEREZ_A,Office supplies purchase,EXP-000713,-321.89,USD,manual
JE004111,1,2026-05-30,6000,SMITH_C,Office supplies purchase,EXP-001643,134.03,USD,manual
JE004111,2,2026-05-30,1000,SMITH_C,Office supplies purchase,EXP-001643,-134.03,USD,manual
JE004112,1,2026-05-30,6000,JONES_M,Office supplies purchase,EXP-001644,51.27,USD,manual
JE004112,2,2026-05-30,1000,JONES_M,Office supplies purchase,EXP-001644,-51.27,USD,manual
JE004113,1,2026-05-30,7000,JONES_M,Travel expense claim,EXP-001645,415.71,USD,manual
JE004113,2,2026-05-30,1000,JONES_M,Travel expense claim,EXP-001645,-415.71,USD,manual
JE004114,1,2026-05-30,7000,MARTIN_B,Travel expense claim,EXP-001646,403.26,USD,manual
JE004114,2,2026-05-30,1000,MARTIN_B,Travel expense claim,EXP-001646,-403.26,USD,manual
JE004115,1,2026-05-30,7000,PEREZ_A,Travel expense claim,EXP-001647,322.14,USD,manual
JE004115,2,2026-05-30,1000,PEREZ_A,Travel expense claim,EXP-001647,-322.14,USD,manual
JE004116,1,2026-05-30,7000,SMITH_C,Travel expense claim,EXP-001648,396.93,USD,manual
JE004116,2,2026-05-30,1000,SMITH_C,Travel expense claim,EXP-001648,-396.93,USD,manual
JE004117,1,2026-05-31,6500,JDOE,Period-end accrual,ACCR-202605,3634.85,USD,manual
JE004117,2,2026-05-31,2100,JDOE,Period-end accrual,ACCR-202605,-3634.85,USD,manual
JE004118,1,2026-05-31,1200,SAPUSER,Billing document posting,INV-001435,2631.38,USD,system
JE004118,2,2026-05-31,4000,SAPUSER,Billing document posting,INV-001435,-2631.38,USD,system
JE004119,1,2026-05-31,1200,SAPUSER,Customer billing,INV-001436,4114.82,USD,system
JE004119,2,2026-05-31,4000,SAPUSER,Customer billing,INV-001436,-4114.82,USD,system
JE004120,1,2026-05-31,1200,SAPUSER,Sales invoice,INV-001437,7859.81,USD,system
JE004120,2,2026-05-31,4000,SAPUSER,Sales invoice,INV-001437,-7859.81,USD,system
JE004121,1,2026-05-31,1200,SAPUSER,Customer billing,INV-001438,8487.95,USD,system
JE004121,2,2026-05-31,4000,SAPUSER,Customer billing,INV-001438,-8487.95,USD,system
JE004122,1,2026-05-31,1200,SAPUSER,Customer billing,INV-001439,4930.36,USD,system
JE004122,2,2026-05-31,4000,SAPUSER,Customer billing,INV-001439,-4930.36,USD,system
JE004123,1,2026-05-31,1200,SAPUSER,Sales invoice,INV-001440,1065.97,USD,system
JE004123,2,2026-05-31,4000,SAPUSER,Sales invoice,INV-001440,-1065.97,USD,system
JE004124,1,2026-05-31,1200,SAPUSER,Sales invoice,INV-001441,6102.32,USD,system
JE004124,2,2026-05-31,4000,SAPUSER,Sales invoice,INV-001441,-6102.32,USD,system
JE004125,1,2026-05-31,1200,SAPUSER,Sales invoice,INV-001442,1750.54,USD,system
JE004125,2,2026-05-31,4000,SAPUSER,Sales invoice,INV-001442,-1750.54,USD,system
JE004126,1,2026-05-31,1200,SAPUSER,Billing document posting,INV-001443,2586.91,USD,system
JE004126,2,2026-05-31,4000,SAPUSER,Billing document posting,INV-001443,-2586.91,USD,system
JE004127,1,2026-05-31,1200,SAPUSER,Customer billing,INV-001444,7217.60,USD,system
JE004127,2,2026-05-31,4000,SAPUSER,Customer billing,INV-001444,-7217.60,USD,system
JE004128,1,2026-05-31,1200,SAPUSER,Billing document posting,INV-001445,4198.45,USD,system
JE004128,2,2026-05-31,4000,SAPUSER,Billing document posting,INV-001445,-4198.45,USD,system
JE004129,1,2026-05-31,1200,SAPUSER,Billing document posting,INV-001446,1352.94,USD,system
JE004129,2,2026-05-31,4000,SAPUSER,Billing document posting,INV-001446,-1352.94,USD,system
JE004130,1,2026-05-31,1200,SAPUSER,Sales invoice,INV-001447,7551.51,USD,system
JE004130,2,2026-05-31,4000,SAPUSER,Sales invoice,INV-001447,-7551.51,USD,system
JE004131,1,2026-05-31,1200,SAPUSER,Customer billing,INV-001448,8383.13,USD,system
JE004131,2,2026-05-31,4000,SAPUSER,Customer billing,INV-001448,-8383.13,USD,system
JE004132,1,2026-05-31,1200,SAPUSER,Sales invoice,INV-001449,2601.27,USD,system
JE004132,2,2026-05-31,4000,SAPUSER,Sales invoice,INV-001449,-2601.27,USD,system
JE004133,1,2026-05-31,1200,SAPUSER,Customer billing,INV-001450,2336.46,USD,system
JE004133,2,2026-05-31,4000,SAPUSER,Customer billing,INV-001450,-2336.46,USD,system
JE004134,1,2026-05-31,7000,JDOE,Travel expense claim,EXP-000714,186.94,USD,manual
JE004134,2,2026-05-31,1000,JDOE,Travel expense claim,EXP-000714,-186.94,USD,manual
JE004135,1,2026-05-31,7000,JONES_M,Travel expense claim,EXP-000715,300.50,USD,manual
JE004135,2,2026-05-31,1000,JONES_M,Travel expense claim,EXP-000715,-300.50,USD,manual
JE004136,1,2026-05-31,6000,SMITH_C,Office supplies purchase,EXP-000716,99.90,USD,manual
JE004136,2,2026-05-31,1000,SMITH_C,Office supplies purchase,EXP-000716,-99.90,USD,manual
JE004137,1,2026-05-31,6000,JDOE,Office supplies purchase,EXP-000717,156.29,USD,manual
JE004137,2,2026-05-31,1000,JDOE,Office supplies purchase,EXP-000717,-156.29,USD,manual
JE004138,1,2026-05-31,6000,SMITH_C,Office supplies purchase,EXP-000718,169.05,USD,manual
JE004138,2,2026-05-31,1000,SMITH_C,Office supplies purchase,EXP-000718,-169.05,USD,manual
JE004139,1,2026-05-31,6000,SMITH_C,Office supplies purchase,EXP-001649,103.12,USD,manual
JE004139,2,2026-05-31,1000,SMITH_C,Office supplies purchase,EXP-001649,-103.12,USD,manual
JE004140,1,2026-05-31,6000,JONES_M,Office supplies purchase,EXP-001650,306.24,USD,manual
JE004140,2,2026-05-31,1000,JONES_M,Office supplies purchase,EXP-001650,-306.24,USD,manual
JE004141,1,2026-06-01,1200,SAPUSER,Sales invoice,INV-001451,3846.09,USD,system
JE004141,2,2026-06-01,4000,SAPUSER,Sales invoice,INV-001451,-3846.09,USD,system
JE004142,1,2026-06-01,1200,SAPUSER,Sales invoice,INV-001452,4989.69,USD,system
JE004142,2,2026-06-01,4000,SAPUSER,Sales invoice,INV-001452,-4989.69,USD,system
JE004143,1,2026-06-01,1200,SAPUSER,Billing document posting,INV-001453,4791.12,USD,system
JE004143,2,2026-06-01,4000,SAPUSER,Billing document posting,INV-001453,-4791.12,USD,system
JE004144,1,2026-06-01,1200,SAPUSER,Customer billing,INV-001454,5934.98,USD,system
JE004144,2,2026-06-01,4000,SAPUSER,Customer billing,INV-001454,-5934.98,USD,system
JE004145,1,2026-06-01,1200,SAPUSER,Billing document posting,INV-001455,8463.12,USD,system
JE004145,2,2026-06-01,4000,SAPUSER,Billing document posting,INV-001455,-8463.12,USD,system
JE004146,1,2026-06-01,1200,SAPUSER,Customer billing,INV-001456,6005.77,USD,system
JE004146,2,2026-06-01,4000,SAPUSER,Customer billing,INV-001456,-6005.77,USD,system
JE004147,1,2026-06-01,1200,SAPUSER,Sales invoice,INV-001457,1252.85,USD,system
JE004147,2,2026-06-01,4000,SAPUSER,Sales invoice,INV-001457,-1252.85,USD,system
JE004148,1,2026-06-01,1200,SAPUSER,Customer billing,INV-001458,8058.84,USD,system
JE004148,2,2026-06-01,4000,SAPUSER,Customer billing,INV-001458,-8058.84,USD,system
JE004149,1,2026-06-01,1200,SAPUSER,Billing document posting,INV-001459,5329.51,USD,system
JE004149,2,2026-06-01,4000,SAPUSER,Billing document posting,INV-001459,-5329.51,USD,system
JE004150,1,2026-06-01,1200,SAPUSER,Customer billing,INV-001460,5610.71,USD,system
JE004150,2,2026-06-01,4000,SAPUSER,Customer billing,INV-001460,-5610.71,USD,system
JE004151,1,2026-06-01,1200,SAPUSER,Sales invoice,INV-001461,4697.83,USD,system
JE004151,2,2026-06-01,4000,SAPUSER,Sales invoice,INV-001461,-4697.83,USD,system
JE004152,1,2026-06-01,1200,SAPUSER,Billing document posting,INV-001462,7956.85,USD,system
JE004152,2,2026-06-01,4000,SAPUSER,Billing document posting,INV-001462,-7956.85,USD,system
JE004153,1,2026-06-01,6000,MARTIN_B,Office supplies purchase,EXP-000719,157.29,USD,manual
JE004153,2,2026-06-01,1000,MARTIN_B,Office supplies purchase,EXP-000719,-157.29,USD,manual
JE004154,1,2026-06-01,6000,JONES_M,Office supplies purchase,EXP-000720,202.24,USD,manual
JE004154,2,2026-06-01,1000,JONES_M,Office supplies purchase,EXP-000720,-202.24,USD,manual
JE004155,1,2026-06-01,7000,JDOE,Travel expense claim,EXP-000721,104.77,USD,manual
JE004155,2,2026-06-01,1000,JDOE,Travel expense claim,EXP-000721,-104.77,USD,manual
JE004156,1,2026-06-01,6000,JDOE,Office supplies purchase,EXP-000722,164.49,USD,manual
JE004156,2,2026-06-01,1000,JDOE,Office supplies purchase,EXP-000722,-164.49,USD,manual
JE004157,1,2026-06-01,6000,SMITH_C,Office supplies purchase,EXP-000723,181.63,USD,manual
JE004157,2,2026-06-01,1000,SMITH_C,Office supplies purchase,EXP-000723,-181.63,USD,manual
JE004158,1,2026-06-01,6000,JONES_M,Office supplies purchase,EXP-000724,100.30,USD,manual
JE004158,2,2026-06-01,1000,JONES_M,Office supplies purchase,EXP-000724,-100.30,USD,manual
JE004159,1,2026-06-01,7000,MARTIN_B,Travel expense claim,EXP-000725,209.38,USD,manual
JE004159,2,2026-06-01,1000,MARTIN_B,Travel expense claim,EXP-000725,-209.38,USD,manual
JE004160,1,2026-06-01,7000,JDOE,Travel expense claim,EXP-000726,388.38,USD,manual
JE004160,2,2026-06-01,1000,JDOE,Travel expense claim,EXP-000726,-388.38,USD,manual
JE004161,1,2026-06-01,7000,SMITH_C,Travel expense claim,EXP-001651,329.59,USD,manual
JE004161,2,2026-06-01,1000,SMITH_C,Travel expense claim,EXP-001651,-329.59,USD,manual
JE004162,1,2026-06-01,6000,JONES_M,Office supplies purchase,EXP-001652,215.93,USD,manual
JE004162,2,2026-06-01,1000,JONES_M,Office supplies purchase,EXP-001652,-215.93,USD,manual
JE004163,1,2026-06-01,7000,MARTIN_B,Travel expense claim,EXP-001653,320.64,USD,manual
JE004163,2,2026-06-01,1000,MARTIN_B,Travel expense claim,EXP-001653,-320.64,USD,manual
JE004164,1,2026-06-01,7000,JDOE,Travel expense claim,EXP-001654,352.24,USD,manual
JE004164,2,2026-06-01,1000,JDOE,Travel expense claim,EXP-001654,-352.24,USD,manual
JE004165,1,2026-06-01,7000,JDOE,Travel expense claim,EXP-001655,71.85,USD,manual
JE004165,2,2026-06-01,1000,JDOE,Travel expense claim,EXP-001655,-71.85,USD,manual
JE004166,1,2026-06-02,1200,SAPUSER,Billing document posting,INV-001463,1274.67,USD,system
JE004166,2,2026-06-02,4000,SAPUSER,Billing document posting,INV-001463,-1274.67,USD,system
JE004167,1,2026-06-02,1200,SAPUSER,Sales invoice,INV-001464,4826.14,USD,system
JE004167,2,2026-06-02,4000,SAPUSER,Sales invoice,INV-001464,-4826.14,USD,system
JE004168,1,2026-06-02,1200,SAPUSER,Customer billing,INV-001465,1158.22,USD,system
JE004168,2,2026-06-02,4000,SAPUSER,Customer billing,INV-001465,-1158.22,USD,system
JE004169,1,2026-06-02,1200,SAPUSER,Billing document posting,INV-001466,4523.65,USD,system
JE004169,2,2026-06-02,4000,SAPUSER,Billing document posting,INV-001466,-4523.65,USD,system
JE004170,1,2026-06-02,1200,SAPUSER,Billing document posting,INV-001467,2861.61,USD,system
JE004170,2,2026-06-02,4000,SAPUSER,Billing document posting,INV-001467,-2861.61,USD,system
JE004171,1,2026-06-02,1200,SAPUSER,Customer billing,INV-001468,5572.56,USD,system
JE004171,2,2026-06-02,4000,SAPUSER,Customer billing,INV-001468,-5572.56,USD,system
JE004172,1,2026-06-02,1200,SAPUSER,Customer billing,INV-001469,6435.30,USD,system
JE004172,2,2026-06-02,4000,SAPUSER,Customer billing,INV-001469,-6435.30,USD,system
JE004173,1,2026-06-02,1200,SAPUSER,Billing document posting,INV-001470,8513.93,USD,system
